Conta: 
Titular: 
Data Inicial: 01/01/2021
Data Final: 31/03/2021

Subconta;Ativo;Abertura;Fechamento;Tempo Operação;Qtd;Lado;Preço Compra;Preço Venda;Médio;Resultado;Resultado(%);Total;TET
 - ;WDOFUT;27/01/2021 16:51:50;27/01/2021 17:11:09;19min19s;1;C;5.423,28;5.420,27;Não;-30,10;-3,01;1.896,03;19min45s
 - ;WDOFUT;27/01/2021 17:16:30;27/01/2021 17:18:39;2min8s;1;V;5.417,26;5.411,24;Não;-60,19;-6,02;1.835,84;24min40s
 - ;WDOFUT;27/01/2021 17:22:31;27/01/2021 17:25:44;3min12s;1;C;5.423,28;5.417,26;Sim;-60,19;-6,02;1.775,65;6min
 - ;WDOFUT;27/01/2021 17:26:34;27/01/2021 17:27:47;1min13s;1;V;5.420,27;5.414,25;Sim;-60,19;-6,02;1.715,46;4min3s
 - ;WDOFUT;27/01/2021 17:28:14;27/01/2021 17:54:00;25min46s;1;C;5.423,28;5.426,29;Sim;30,10;3,01;1.745,55;1min39s
 - ;WDOFUT;28/01/2021 09:06:59;28/01/2021 09:09:35;2min35s;1;C;5.441,34;5.444,35;Não;30,10;3,01;1.775,65;15h38min44s
 - ;WDOFUT;28/01/2021 09:15:40;28/01/2021 09:18:20;2min40s;1;C;5.444,35;5.441,34;Não;-30,10;-3,01;1.745,55;8min40s
 - ;WDOFUT;28/01/2021 09:24:58;28/01/2021 09:27:17;2min19s;1;C;5.447,36;5.444,35;Não;-30,10;-3,01;1.715,46;9min18s
 - ;WDOFUT;28/01/2021 09:30:53;28/01/2021 09:35:42;4min48s;1;C;5.447,36;5.450,37;Não;30,10;3,01;1.745,55;5min55s
 - ;WDOFUT;28/01/2021 09:41:26;28/01/2021 09:46:37;5min10s;1;C;5.453,38;5.456,39;Não;30,10;3,01;1.775,65;10min32s
 - ;WDOFUT;28/01/2021 10:00:37;28/01/2021 10:10:10;9min33s;1;C;5.456,39;5.465,41;Não;90,29;9,03;1.865,94;19min11s
 - ;WDOFUT;28/01/2021 10:37:54;28/01/2021 10:39:36;1min42s;1;V;5.450,37;5.447,36;Sim;-30,10;-3,01;1.835,84;37min16s
 - ;WDOFUT;28/01/2021 11:18:55;28/01/2021 11:27:50;8min54s;1;C;5.438,33;5.444,35;Sim;60,19;6,02;1.896,03;41min1s
 - ;WDOFUT;28/01/2021 11:34:12;28/01/2021 11:35:20;1min8s;1;C;5.441,34;5.438,33;Não;-30,10;-3,01;1.865,94;15min16s
 - ;WDOFUT;28/01/2021 11:39:46;28/01/2021 11:41:19;1min33s;1;C;5.444,35;5.444,35;Não;0;0;1.865,94;5min33s
 - ;WDOFUT;28/01/2021 11:43:01;28/01/2021 11:47:13;4min12s;1;V;5.426,29;5.432,31;Não;60,19;6,02;1.926,13;3min14s
 - ;WDOFUT;28/01/2021 11:53:14;28/01/2021 11:54:12;58s;1;V;5.438,33;5.432,31;Não;-60,19;-6,02;1.865,94;10min13s
 - ;WDOFUT;28/01/2021 11:54:37;28/01/2021 11:57:23;2min45s;1;C;5.441,34;5.438,33;Sim;-30,10;-3,01;1.835,84;1min23s
 - ;WDOFUT;28/01/2021 12:03:48;28/01/2021 12:05:53;2min4s;1;C;5.447,36;5.441,34;Não;-60,19;-6,02;1.775,65;9min11s
 - ;WDOFUT;28/01/2021 12:07:56;28/01/2021 12:09:57;2min;1;V;5.441,34;5.435,32;Sim;-60,19;-6,02;1.715,46;4min7s
 - ;WDOFUT;28/01/2021 12:10:13;28/01/2021 12:13:20;3min7s;1;C;5.447,36;5.441,34;Não;-60,19;-6,02;1.655,27;2min16s
 - ;WDOFUT;28/01/2021 12:14:07;28/01/2021 12:18:06;3min59s;1;V;5.441,34;5.438,33;Sim;-30,10;-3,01;1.625,17;3min54s
 - ;WDOFUT;28/01/2021 12:30:22;28/01/2021 12:36:23;6min;1;C;5.450,37;5.450,37;Não;0;0;1.625,17;16min15s
 - ;WDOFUT;28/01/2021 12:39:00;28/01/2021 12:41:26;2min25s;1;C;5.450,37;5.474,44;Sim;240,77;24,08;1.865,94;8min38s
 - ;WDOFUT;28/01/2021 13:03:58;28/01/2021 13:14:24;10min26s;1;V;5.447,36;5.453,38;Sim;60,19;6,02;1.926,13;24min57s
 - ;WDOFUT;28/01/2021 13:40:56;28/01/2021 13:45:46;4min49s;1;V;5.438,33;5.441,34;Não;30,10;3,01;1.956,22;36min58s
 - ;WDOFUT;28/01/2021 13:50:17;28/01/2021 13:53:36;3min18s;1;V;5.420,27;5.435,32;Não;150,48;15,05;2.106,70;9min21s
 - ;WDOFUT;28/01/2021 15:07:20;28/01/2021 15:17:03;9min43s;1;C;5.438,33;5.438,33;Sim;0;0;2.106,70;1h17min2s
 - ;WDOFUT;28/01/2021 15:30:30;28/01/2021 15:50:57;20min26s;1;C;5.438,33;5.447,36;Não;90,29;9,03;2.196,99;23min9s
 - ;WDOFUT;28/01/2021 16:05:00;28/01/2021 16:25:56;20min56s;1;C;5.453,38;5.450,37;Não;-30,10;-3,01;2.166,90;34min30s
 - ;WDOFUT;28/01/2021 16:30:54;28/01/2021 16:38:57;8min3s;1;C;5.456,39;5.453,38;Não;-30,10;-3,01;2.136,80;25min53s
 - ;WDOFUT;28/01/2021 17:00:15;28/01/2021 17:00:52;36s;1;C;5.456,39;5.450,37;Não;-60,19;-6,02;2.076,61;29min21s
 - ;WDOFUT;28/01/2021 17:11:17;28/01/2021 17:29:48;18min31s;1;V;5.450,37;5.444,35;Sim;-60,19;-6,02;2.016,42;11min2s
 - ;WDOFUT;29/01/2021 09:07:32;29/01/2021 09:10:23;2min50s;1;V;5.443,36;5.446,36;Sim;30,07;3,01;2.046,49;15h56min14s
 - ;WDOFUT;29/01/2021 09:16:41;29/01/2021 09:20:05;3min24s;1;C;5.455,39;5.458,39;Sim;30,07;3,01;2.076,56;9min9s
 - ;WDOFUT;29/01/2021 09:25:51;29/01/2021 09:28:11;2min19s;1;C;5.455,39;5.449,37;Sim;-60,15;-6,01;2.016,42;9min10s
 - ;WDOFUT;29/01/2021 09:31:38;29/01/2021 09:42:45;11min6s;1;C;5.455,39;5.467,41;Sim;120,29;12,03;2.136,71;5min46s
 - ;WDOFUT;29/01/2021 09:47:52;29/01/2021 09:50:20;2min27s;1;C;5.467,41;5.464,41;Não;-30,07;-3,01;2.106,64;16min13s
 - ;WDOFUT;29/01/2021 09:52:17;29/01/2021 10:02:33;10min15s;1;C;5.470,42;5.491,47;Não;210,52;21,05;2.317,16;4min25s
 - ;WDOFUT;29/01/2021 10:20:00;29/01/2021 10:22:30;2min29s;1;C;5.509,52;5.509,52;Não;0;0;2.317,16;27min43s
 - ;WDOFUT;29/01/2021 11:12:20;29/01/2021 11:16:57;4min37s;1;V;5.485,46;5.488,47;Sim;30,07;3,01;2.347,23;52min19s
 - ;WDOFUT;29/01/2021 11:31:23;29/01/2021 11:34:30;3min7s;1;C;5.503,50;5.503,50;Sim;0;0;2.347,23;19min3s
 - ;WDOFUT;29/01/2021 11:38:33;29/01/2021 11:40:24;1min50s;1;V;5.497,49;5.491,47;Sim;-60,15;-6,01;2.287,08;7min10s
 - ;WDOFUT;29/01/2021 11:40:35;29/01/2021 11:41:04;28s;1;C;5.503,50;5.497,49;Não;-60,15;-6,01;2.226,94;2min2s
 - ;WDOFUT;29/01/2021 11:50:06;29/01/2021 11:51:35;1min28s;1;C;5.506,51;5.500,50;Não;-60,15;-6,01;2.166,79;9min30s
 - ;WDOFUT;29/01/2021 11:57:00;29/01/2021 12:00:00;3min;1;V;5.494,48;5.491,47;Não;-30,07;-3,01;2.136,71;6min53s
 - ;WDOFUT;29/01/2021 12:25:28;29/01/2021 12:48:26;22min58s;1;C;5.506,51;5.509,52;Sim;30,07;3,01;2.166,79;28min28s
 - ;WDOFUT;29/01/2021 12:54:42;29/01/2021 13:01:13;6min31s;1;V;5.476,44;5.494,48;Sim;180,44;18,04;2.347,23;29min14s
 - ;WDOFUT;29/01/2021 13:15:05;29/01/2021 13:26:55;11min50s;1;V;5.470,42;5.482,45;Não;120,29;12,03;2.467,52;20min22s
 - ;WDOFUT;29/01/2021 13:31:19;29/01/2021 13:33:21;2min1s;1;V;5.479,44;5.476,44;Não;-30,07;-3,01;2.437,45;16min13s
 - ;WDOFUT;29/01/2021 13:38:00;29/01/2021 13:38:56;55s;1;C;5.488,47;5.482,45;Sim;-60,15;-6,01;2.377,30;6min41s
 - ;WDOFUT;29/01/2021 13:53:22;29/01/2021 14:00:59;7min37s;1;V;5.470,42;5.473,43;Não;30,07;3,01;2.407,38;15min21s
 - ;WDOFUT;29/01/2021 14:16:52;29/01/2021 14:18:06;1min14s;1;V;5.476,44;5.470,42;Não;-60,15;-6,01;2.347,23;23min29s
 - ;WDOFUT;29/01/2021 14:37:58;29/01/2021 14:42:26;4min27s;1;C;5.482,45;5.488,47;Sim;60,15;6,01;2.407,38;21min6s
 - ;WDOFUT;29/01/2021 14:55:27;29/01/2021 15:01:40;6min13s;1;C;5.488,47;5.482,45;Não;-60,15;-6,01;2.347,23;17min28s
 - ;WDOFUT;29/01/2021 15:03:21;29/01/2021 15:20:37;17min16s;1;C;5.488,47;5.500,50;Não;120,30;12,03;2.467,52;7min53s
 - ;WDOFUT;29/01/2021 15:33:17;29/01/2021 15:34:01;44s;1;V;5.485,46;5.479,44;Sim;-60,15;-6,01;2.407,38;29min56s
 - ;WDOFUT;29/01/2021 15:46:55;29/01/2021 15:52:00;5min4s;1;C;5.497,49;5.494,48;Não;-30,07;-3,01;2.377,30;13min38s
 - ;WDOFUT;29/01/2021 16:01:23;29/01/2021 16:05:09;3min46s;1;V;5.488,47;5.485,46;Sim;-30,07;-3,01;2.347,23;14min27s
 - ;WDOFUT;29/01/2021 16:22:33;29/01/2021 16:41:41;19min7s;1;C;5.497,49;5.494,48;Não;-30,07;-3,01;2.317,16;21min10s
 - ;WDOFUT;29/01/2021 17:01:06;29/01/2021 17:11:08;10min2s;1;V;5.479,44;5.485,46;Não;60,15;6,01;2.377,30;38min32s
 - ;WDOFUT;01/02/2021 09:13:33;01/02/2021 09:17:12;3min38s;1;V;5.446,36;5.446,36;Não;0;0;2.377,30;2d16h
 - ;WDOFUT;01/02/2021 09:46:37;01/02/2021 09:48:04;1min27s;1;V;5.446,36;5.440,35;Não;-60,15;-6,01;2.317,16;33min3s
 - ;WDOFUT;01/02/2021 10:10:23;01/02/2021 10:33:00;22min36s;1;C;5.458,39;5.473,43;Sim;150,37;15,04;2.467,52;23min46s
 - ;WDOFUT;01/02/2021 10:53:34;01/02/2021 11:04:02;10min27s;1;C;5.467,41;5.470,42;Não;30,07;3,01;2.497,60;43min11s
 - ;WDOFUT;01/02/2021 11:15:16;01/02/2021 11:17:22;2min5s;1;C;5.476,44;5.470,42;Não;-60,15;-6,01;2.437,45;21min41s
 - ;WDOFUT;01/02/2021 11:31:58;01/02/2021 11:33:27;1min29s;1;C;5.476,44;5.476,44;Sim;0;0;2.437,45;16min41s
 - ;WDOFUT;01/02/2021 11:34:04;01/02/2021 11:36:36;2min32s;1;C;5.479,44;5.476,44;Não;-30,07;-3,01;2.407,38;2min6s
 - ;WDOFUT;01/02/2021 11:40:31;01/02/2021 11:41:16;44s;1;C;5.482,45;5.476,44;Não;-60,15;-6,01;2.347,23;6min27s
 - ;WDOFUT;01/02/2021 11:45:51;01/02/2021 11:50:13;4min22s;1;C;5.479,44;5.491,47;Sim;120,30;12,03;2.467,52;5min19s
 - ;WDOFUT;01/02/2021 12:00:12;01/02/2021 12:01:16;1min3s;1;C;5.494,48;5.488,47;Não;-60,15;-6,01;2.407,38;14min21s
 - ;WDOFUT;01/02/2021 12:22:16;01/02/2021 12:29:47;7min31s;1;V;5.470,42;5.473,43;Sim;30,07;3,01;2.437,45;22min3s
 - ;WDOFUT;01/02/2021 12:40:32;01/02/2021 12:42:26;1min53s;1;C;5.491,47;5.485,46;Sim;-60,15;-6,01;2.377,30;18min16s
 - ;WDOFUT;01/02/2021 12:47:59;01/02/2021 12:57:39;9min40s;1;C;5.488,47;5.494,48;Sim;60,15;6,01;2.437,45;7min26s
 - ;WDOFUT;01/02/2021 13:18:13;01/02/2021 13:26:05;7min52s;1;V;5.482,45;5.479,44;Sim;-30,07;-3,01;2.407,38;30min13s
 - ;WDOFUT;01/02/2021 14:49:45;01/02/2021 14:54:01;4min15s;1;V;5.479,44;5.476,44;Não;-30,07;-3,01;2.377,30;1h31min31s
 - ;WDOFUT;01/02/2021 14:58:52;01/02/2021 15:01:09;2min16s;1;V;5.476,44;5.476,44;Não;0;0;2.377,30;9min7s
 - ;WDOFUT;01/02/2021 15:02:27;01/02/2021 15:03:12;45s;1;V;5.467,41;5.470,42;Não;30,07;3,01;2.407,38;3min34s
 - ;WDOFUT;01/02/2021 15:19:00;01/02/2021 15:35:51;16min51s;1;V;5.467,41;5.470,42;Não;30,07;3,01;2.437,45;16min33s
 - ;WDOFUT;01/02/2021 15:41:03;01/02/2021 15:56:01;14min58s;1;C;5.479,44;5.476,44;Sim;-30,07;-3,01;2.407,38;22min3s
 - ;WDOFUT;01/02/2021 16:23:48;01/02/2021 16:42:24;18min35s;1;V;5.470,42;5.467,41;Não;-30,07;-3,01;2.377,30;42min44s
 - ;WDOFUT;01/02/2021 16:48:05;01/02/2021 17:05:50;17min45s;1;V;5.467,41;5.464,41;Não;-30,07;-3,01;2.347,23;24min17s
 - ;WDOFUT;01/02/2021 17:12:49;01/02/2021 17:13:24;34s;1;C;5.476,44;5.470,42;Sim;-60,15;-6,01;2.287,08;24min44s
 - ;WDOFUT;01/02/2021 17:13:32;01/02/2021 17:31:26;17min54s;1;V;5.470,42;5.467,41;Sim;-30,07;-3,01;2.257,01;42s
 - ;WDOFUT;01/02/2021 17:37:25;01/02/2021 18:04:18;26min52s;1;V;5.455,39;5.464,41;Não;90,22;9,02;2.347,23;23min53s
 - ;WDOFUT;02/02/2021 09:15:53;02/02/2021 09:16:52;58s;1;V;5.428,32;5.422,30;Não;-60,15;-6,01;2.287,08;15h38min27s
 - ;WDOFUT;02/02/2021 09:44:20;02/02/2021 09:46:43;2min23s;1;V;5.425,31;5.419,30;Não;-60,15;-6,01;2.226,94;28min26s
 - ;WDOFUT;02/02/2021 09:55:49;02/02/2021 09:57:00;1min10s;1;V;5.425,31;5.419,30;Não;-60,15;-6,01;2.166,79;11min29s
 - ;WDOFUT;02/02/2021 10:08:20;02/02/2021 10:15:25;7min5s;1;V;5.407,27;5.416,29;Não;90,22;9,02;2.257,01;12min30s
 - ;WDOFUT;02/02/2021 10:43:18;02/02/2021 10:52:16;8min58s;1;V;5.404,26;5.404,26;Não;0;0;2.257,01;34min58s
 - ;WDOFUT;02/02/2021 11:02:11;02/02/2021 11:10:40;8min28s;1;V;5.395,24;5.401,25;Não;60,15;6,01;2.317,16;18min53s
 - ;WDOFUT;02/02/2021 11:24:07;02/02/2021 11:32:03;7min55s;1;V;5.383,21;5.398,24;Não;150,37;15,04;2.467,53;21min56s
 - ;WDOFUT;02/02/2021 12:48:17;02/02/2021 12:59:11;10min53s;1;V;5.377,19;5.392,23;Não;150,37;15,04;2.617,90;1h24min9s
 - ;WDOFUT;02/02/2021 14:06:41;02/02/2021 14:16:30;9min49s;1;V;5.371,18;5.371,18;Não;0;0;2.617,90;1h18min23s
 - ;WDOFUT;02/02/2021 14:29:18;02/02/2021 14:34:25;5min6s;1;V;5.368,17;5.371,18;Sim;30,07;3,01;2.647,97;22min37s
 - ;WDOFUT;03/02/2021 09:16:44;03/02/2021 09:22:13;5min28s;1;C;5.386,22;5.380,20;Sim;-60,15;-6,01;2.587,82;18h47min25s
 - ;WDOFUT;03/02/2021 09:27:23;03/02/2021 09:37:05;9min42s;1;V;5.347,12;5.368,17;Não;210,52;21,05;2.798,34;10min38s
 - ;WDOFUT;03/02/2021 10:07:35;03/02/2021 10:08:37;1min2s;1;C;5.371,18;5.365,16;Sim;-60,15;-6,01;2.738,19;40min11s
 - ;WDOFUT;03/02/2021 10:35:46;03/02/2021 10:42:26;6min40s;1;V;5.350,13;5.353,13;Não;30,07;3,01;2.768,27;28min11s
 - ;WDOFUT;03/02/2021 11:13:05;03/02/2021 11:19:00;5min55s;1;V;5.353,13;5.347,12;Não;-60,15;-6,01;2.708,12;37min19s
 - ;WDOFUT;03/02/2021 11:43:51;03/02/2021 11:44:27;35s;1;C;5.359,15;5.353,13;Sim;-60,15;-6,01;2.647,97;30min45s
 - ;WDOFUT;03/02/2021 12:01:18;03/02/2021 12:02:31;1min12s;1;C;5.359,15;5.353,13;Sim;-60,15;-6,01;2.587,82;17min27s
 - ;WDOFUT;03/02/2021 12:10:30;03/02/2021 12:23:15;12min45s;1;C;5.359,15;5.392,23;Sim;330,81;33,08;2.918,64;9min11s
 - ;WDOFUT;03/02/2021 13:32:28;03/02/2021 13:44:13;11min44s;1;V;5.365,16;5.374,19;Sim;90,22;9,02;3.008,86;1h21min58s
 - ;WDOFUT;03/02/2021 14:01:01;03/02/2021 14:02:03;1min1s;1;C;5.383,21;5.377,19;Não;-60,15;-6,01;2.948,71;28min33s
 - ;WDOFUT;03/02/2021 14:26:10;03/02/2021 14:40:11;14min;1;C;5.377,19;5.380,20;Sim;30,07;3,01;2.978,78;25min9s
 - ;WDOFUT;03/02/2021 15:00:23;03/02/2021 15:19:45;19min21s;1;C;5.383,21;5.392,23;Não;90,22;9,02;3.069,01;34min13s
 - ;WDOFUT;03/02/2021 15:48:04;03/02/2021 16:05:33;17min29s;1;C;5.392,23;5.386,22;Não;-60,15;-6,01;3.008,86;47min40s
 - ;WDOFUT;03/02/2021 17:31:46;03/02/2021 18:05:35;33min49s;1;C;5.392,23;5.389,22;Não;-30,07;-3,01;2.978,78;1h43min41s
 - ;WDOFUT;04/02/2021 09:27:19;04/02/2021 09:28:03;43s;1;C;5.398,24;5.392,23;Não;-60,15;-6,01;2.918,64;15h55min33s
 - ;WDOFUT;04/02/2021 10:05:06;04/02/2021 10:20:24;15min17s;1;V;5.380,20;5.386,22;Sim;60,15;6,01;2.978,78;37min47s
 - ;WDOFUT;04/02/2021 10:29:58;04/02/2021 10:34:41;4min42s;1;V;5.386,22;5.380,20;Não;-60,15;-6,01;2.918,64;24min51s
 - ;WDOFUT;04/02/2021 10:37:48;04/02/2021 10:42:57;5min9s;1;V;5.383,21;5.380,20;Não;-30,07;-3,01;2.888,56;7min49s
 - ;WDOFUT;04/02/2021 11:09:02;04/02/2021 11:10:08;1min6s;1;C;5.392,23;5.386,22;Sim;-60,15;-6,01;2.828,42;31min14s
 - ;WDOFUT;04/02/2021 11:13:31;04/02/2021 11:15:40;2min9s;1;C;5.392,23;5.389,22;Não;-30,07;-3,01;2.798,34;4min29s
 - ;WDOFUT;04/02/2021 11:18:01;04/02/2021 11:19:00;59s;1;C;5.395,24;5.392,23;Não;-30,07;-3,01;2.768,27;4min29s
 - ;WDOFUT;04/02/2021 12:13:43;04/02/2021 12:18:19;4min36s;1;C;5.422,30;5.419,30;Não;-30,07;-3,01;2.738,19;55min41s
 - ;WDOFUT;04/02/2021 12:25:10;04/02/2021 12:36:34;11min24s;1;C;5.425,31;5.434,33;Não;90,22;9,02;2.828,42;11min27s
 - ;WDOFUT;04/02/2021 14:34:17;04/02/2021 14:37:41;3min24s;1;C;5.446,36;5.443,36;Não;-30,07;-3,01;2.798,34;2h9min6s
 - ;WDOFUT;04/02/2021 15:02:14;04/02/2021 15:14:10;11min55s;1;C;5.446,36;5.446,36;Sim;0;0;2.798,34;27min57s
 - ;WDOFUT;05/02/2021 10:02:03;05/02/2021 10:08:51;6min47s;1;C;5.464,41;5.464,41;Não;0;0;2.798,34;18h59min48s
 - ;WDOFUT;05/02/2021 10:21:57;05/02/2021 10:25:00;3min3s;1;V;5.449,37;5.449,37;Sim;0;0;2.798,34;19min54s
 - ;WDOFUT;05/02/2021 11:04:17;05/02/2021 11:06:27;2min9s;1;V;5.407,27;5.407,27;Não;0;0;2.798,34;42min20s
 - ;WDOFUT;05/02/2021 11:25:09;05/02/2021 11:53:33;28min23s;1;V;5.383,21;5.404,26;Não;210,52;21,05;3.008,86;20min51s
 - ;WDOFUT;05/02/2021 12:26:04;05/02/2021 12:36:55;10min51s;1;V;5.377,19;5.377,19;Não;0;0;3.008,86;1h55s
 - ;WDOFUT;05/02/2021 12:38:57;05/02/2021 12:45:24;6min26s;1;V;5.377,19;5.371,18;Não;-60,15;-6,01;2.948,71;12min53s
 - ;WDOFUT;05/02/2021 12:50:02;05/02/2021 12:58:48;8min45s;1;V;5.374,19;5.371,18;Sim;-30,07;-3,01;2.918,64;11min4s
 - ;WDOFUT;05/02/2021 13:02:13;05/02/2021 13:08:46;6min33s;1;V;5.371,18;5.371,18;Sim;0;0;2.918,64;12min11s
 - ;WDOFUT;05/02/2021 13:13:24;05/02/2021 13:16:06;2min42s;1;V;5.371,18;5.365,16;Não;-60,15;-6,01;2.858,49;11min11s
 - ;WDOFUT;05/02/2021 13:33:03;05/02/2021 13:37:18;4min15s;1;V;5.368,17;5.365,16;Não;-30,07;-3,01;2.828,42;19min38s
 - ;WDOFUT;08/02/2021 09:57:37;08/02/2021 10:00:18;2min41s;1;V;5.413,28;5.407,27;Sim;-60,15;-6,01;2.768,27;2d20h
 - ;WDOFUT;08/02/2021 10:21:13;08/02/2021 10:23:15;2min1s;1;C;5.425,31;5.422,30;Sim;-30,07;-3,01;2.738,20;23min36s
 - ;WDOFUT;08/02/2021 10:30:36;08/02/2021 10:32:04;1min27s;1;C;5.425,31;5.422,30;Sim;-30,07;-3,01;2.708,12;9min23s
 - ;WDOFUT;08/02/2021 10:40:52;08/02/2021 10:45:06;4min14s;1;V;5.419,30;5.413,28;Sim;-60,15;-6,01;2.647,98;10min15s
 - ;WDOFUT;08/02/2021 10:54:44;08/02/2021 11:04:53;10min9s;1;V;5.413,28;5.413,28;Sim;0;0;2.647,98;13min52s
 - ;WDOFUT;08/02/2021 13:17:59;08/02/2021 13:34:36;16min36s;1;V;5.347,12;5.347,12;Não;0;0;2.647,98;2h23min15s
 - ;WDOFUT;08/02/2021 13:43:37;08/02/2021 13:59:07;15min29s;1;V;5.329,08;5.344,11;Não;150,37;15,04;2.798,34;25min38s
 - ;WDOFUT;08/02/2021 17:38:13;08/02/2021 17:46:14;8min1s;1;V;5.371,18;5.371,18;Sim;0;0;2.798,34;3h54min35s
 - ;WDOFUT;09/02/2021 09:34:57;09/02/2021 09:40:30;5min33s;1;C;5.392,23;5.389,22;Sim;-30,07;-3,01;2.768,27;15h56min43s
 - ;WDOFUT;09/02/2021 09:41:38;09/02/2021 09:43:20;1min41s;1;C;5.395,24;5.404,26;Não;90,22;9,02;2.858,49;6min41s
 - ;WDOFUT;09/02/2021 11:34:13;09/02/2021 11:37:23;3min10s;1;V;5.422,30;5.416,29;Sim;-60,15;-6,01;2.798,34;1h52min34s
 - ;WDOFUT;09/02/2021 11:55:22;09/02/2021 12:06:15;10min53s;1;C;5.437,34;5.440,35;Não;30,07;3,01;2.828,42;21min9s
 - ;WDOFUT;09/02/2021 12:15:57;09/02/2021 12:21:48;5min50s;1;C;5.440,35;5.437,34;Não;-30,07;-3,01;2.798,34;20min35s
 - ;WDOFUT;09/02/2021 12:33:19;09/02/2021 12:44:13;10min54s;1;C;5.443,36;5.452,38;Não;90,22;9,02;2.888,56;17min21s
 - ;WDOFUT;09/02/2021 12:58:01;09/02/2021 12:58:16;15s;1;C;5.449,37;5.443,36;Não;-60,15;-6,01;2.828,42;24min42s
 - ;WDOFUT;09/02/2021 12:58:36;09/02/2021 13:00:02;1min25s;1;C;5.449,37;5.443,36;Não;-60,15;-6,01;2.768,27;35s
 - ;WDOFUT;09/02/2021 13:02:27;09/02/2021 13:09:18;6min50s;1;C;5.452,38;5.446,36;Não;-60,15;-6,01;2.708,12;3min51s
 - ;WDOFUT;09/02/2021 13:10:45;09/02/2021 13:21:20;10min34s;1;C;5.455,39;5.455,39;Não;0;0;2.708,12;8min17s
 - ;WDOFUT;09/02/2021 14:11:03;09/02/2021 14:11:44;41s;1;V;5.413,28;5.437,34;Sim;240,59;24,06;2.948,71;1h17s
 - ;WDOFUT;09/02/2021 14:39:02;09/02/2021 14:41:07;2min5s;1;V;5.404,26;5.404,26;Não;0;0;2.948,71;27min58s
 - ;WDOFUT;09/02/2021 14:52:10;09/02/2021 15:03:20;11min10s;1;V;5.374,19;5.398,24;Não;240,59;24,06;3.189,30;13min7s
 - ;WDOFUT;09/02/2021 15:10:27;09/02/2021 15:24:06;13min39s;1;V;5.386,22;5.380,20;Não;-60,15;-6,01;3.129,16;18min17s
 - ;WDOFUT;09/02/2021 16:29:11;09/02/2021 16:33:25;4min13s;1;C;5.401,25;5.395,24;Sim;-60,15;-6,01;3.069,01;1h18min44s
 - ;WDOFUT;09/02/2021 18:12:46;09/02/2021 18:15:02;2min15s;1;C;5.401,25;5.395,24;Não;-60,15;-6,01;3.008,86;1h43min34s
 - ;WDOFUT;10/02/2021 09:30:24;10/02/2021 09:45:08;14min43s;1;C;5.425,31;5.446,36;Não;210,52;21,05;3.219,38;15h17min38s
 - ;WDOFUT;10/02/2021 10:01:36;10/02/2021 10:02:01;24s;1;C;5.443,36;5.437,34;Não;-60,15;-6,01;3.159,23;31min12s
 - ;WDOFUT;10/02/2021 10:30:03;10/02/2021 10:35:03;4min59s;1;V;5.413,28;5.422,30;Sim;90,22;9,02;3.249,45;28min26s
 - ;WDOFUT;10/02/2021 10:46:17;10/02/2021 10:48:29;2min12s;1;V;5.419,30;5.413,28;Não;-60,15;-6,01;3.189,31;16min13s
 - ;WDOFUT;10/02/2021 10:55:48;10/02/2021 10:57:41;1min52s;1;V;5.416,29;5.410,27;Não;-60,15;-6,01;3.129,16;9min31s
 - ;WDOFUT;10/02/2021 11:02:52;10/02/2021 11:17:21;14min29s;1;V;5.407,27;5.413,28;Sim;60,15;6,01;3.189,30;7min3s
 - ;WDOFUT;10/02/2021 11:24:34;10/02/2021 11:32:37;8min2s;1;V;5.410,27;5.410,27;Não;0;0;3.189,30;21min42s
 - ;WDOFUT;10/02/2021 11:34:48;10/02/2021 11:36:04;1min16s;1;C;5.419,30;5.413,28;Sim;-60,15;-6,01;3.129,16;10min13s
 - ;WDOFUT;10/02/2021 11:40:22;10/02/2021 11:43:04;2min42s;1;C;5.416,29;5.410,27;Sim;-60,15;-6,01;3.069,01;5min33s
 - ;WDOFUT;10/02/2021 11:46:01;10/02/2021 11:57:52;11min50s;1;V;5.410,27;5.407,27;Não;-30,07;-3,01;3.038,94;5min38s
 - ;WDOFUT;10/02/2021 12:06:33;10/02/2021 12:14:09;7min36s;1;V;5.398,24;5.407,27;Sim;90,22;9,02;3.129,16;20min32s
 - ;WDOFUT;10/02/2021 12:21:00;10/02/2021 12:24:55;3min55s;1;C;5.416,29;5.416,29;Não;0;0;3.129,16;14min26s
 - ;WDOFUT;10/02/2021 12:30:01;10/02/2021 12:31:02;1min;1;C;5.413,28;5.407,27;Sim;-60,15;-6,01;3.069,01;9min1s
 - ;WDOFUT;10/02/2021 12:33:12;10/02/2021 12:35:59;2min46s;1;C;5.413,28;5.410,27;Não;-30,07;-3,01;3.038,94;3min11s
 - ;WDOFUT;10/02/2021 12:38:02;10/02/2021 12:46:07;8min4s;1;C;5.413,28;5.422,30;Não;90,22;9,02;3.129,16;4min50s
 - ;WDOFUT;10/02/2021 12:54:00;10/02/2021 12:59:58;5min58s;1;V;5.401,25;5.404,26;Não;30,07;3,01;3.159,23;15min57s
 - ;WDOFUT;10/02/2021 15:29:34;10/02/2021 15:51:45;22min11s;1;C;5.389,22;5.392,23;Sim;30,07;3,01;3.189,31;2h35min34s
